State,County,LILATracts_halfAnd10,LILATracts_1And10,LILATracts_1And20,LILATracts_Vehicle,NumTracts,LILATracts_halfAnd10_ratio,LILATracts_1And10_ratio,LILATracts_1And20_ratio,LILATracts_Vehicle_ratio,LILATracts_halfAnd10_flag,LILATracts_1And10_flag,LILATracts_1And20_flag,LILATracts_Vehicle_flag
Kentucky,Monroe County,0,0,0,1,4,0.0,0.0,0.0,0.25,0,0,0,0
Kentucky,Montgomery County,1,1,1,3,6,0.17,0.17,0.17,0.5,0,0,0,1
Kentucky,Morgan County,1,1,0,2,5,0.2,0.2,0.0,0.4,0,0,0,0
Kentucky,Muhlenberg County,1,0,0,0,9,0.11,0.0,0.0,0.0,0,0,0,0
Kentucky,Nelson County,0,0,0,0,9,0.0,0.0,0.0,0.0,0,0,0,0
Kentucky,Nicholas County,0,0,0,1,2,0.0,0.0,0.0,0.5,0,0,0,1
Kentucky,Ohio County,1,1,0,1,7,0.14,0.14,0.0,0.14,0,0,0,0
Kentucky,Oldham County,0,0,0,0,14,0.0,0.0,0.0,0.0,0,0,0,0
Kentucky,Owen County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Kentucky,Owsley County,0,0,0,1,2,0.0,0.0,0.0,0.5,0,0,0,1
Kentucky,Pendleton County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Kentucky,Perry County,0,0,0,5,8,0.0,0.0,0.0,0.62,0,0,0,1
Kentucky,Pike County,1,0,0,6,19,0.05,0.0,0.0,0.32,0,0,0,0
Kentucky,Powell County,0,0,0,2,2,0.0,0.0,0.0,1.0,0,0,0,1
Kentucky,Pulaski County,3,2,1,4,14,0.21,0.14,0.07,0.29,0,0,0,0
Kentucky,Robertson County,1,1,0,0,1,1.0,1.0,0.0,0.0,1,1,0,0
Kentucky,Rockcastle County,0,0,0,2,4,0.0,0.0,0.0,0.5,0,0,0,1
Kentucky,Rowan County,0,0,0,2,4,0.0,0.0,0.0,0.5,0,0,0,1
Kentucky,Russell County,1,1,0,2,5,0.2,0.2,0.0,0.4,0,0,0,0
Kentucky,Scott County,3,2,2,1,14,0.21,0.14,0.14,0.07,0,0,0,0
Kentucky,Shelby County,2,0,0,1,9,0.22,0.0,0.0,0.11,0,0,0,0
Kentucky,Simpson County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Kentucky,Spencer County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Kentucky,Taylor County,1,1,1,3,5,0.2,0.2,0.2,0.6,0,0,0,1
Kentucky,Todd County,1,1,0,2,4,0.25,0.25,0.0,0.5,0,0,0,1
Kentucky,Trigg County,1,1,0,0,5,0.2,0.2,0.0,0.0,0,0,0,0
Kentucky,Trimble County,0,0,0,1,2,0.0,0.0,0.0,0.5,0,0,0,1
Kentucky,Union County,1,1,1,0,4,0.25,0.25,0.25,0.0,0,0,0,0
Kentucky,Warren County,9,4,4,4,24,0.38,0.17,0.17,0.17,0,0,0,0
Kentucky,Washington County,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Kentucky,Wayne County,2,2,1,4,5,0.4,0.4,0.2,0.8,0,0,0,1
Kentucky,Webster County,0,0,0,1,4,0.0,0.0,0.0,0.25,0,0,0,0
Kentucky,Whitley County,1,1,0,3,8,0.12,0.12,0.0,0.38,0,0,0,0
Kentucky,Wolfe County,0,0,0,2,2,0.0,0.0,0.0,1.0,0,0,0,1
Kentucky,Woodford County,1,1,1,0,8,0.12,0.12,0.12,0.0,0,0,0,0
Louisiana,Acadia Parish,6,3,3,3,12,0.5,0.25,0.25,0.25,1,0,0,0
Louisiana,Allen Parish,3,2,1,1,5,0.6,0.4,0.2,0.2,1,0,0,0
Louisiana,Ascension Parish,2,2,2,2,14,0.14,0.14,0.14,0.14,0,0,0,0
Louisiana,Assumption Parish,0,0,0,1,6,0.0,0.0,0.0,0.17,0,0,0,0
Louisiana,Avoyelles Parish,2,2,2,4,9,0.22,0.22,0.22,0.44,0,0,0,0
Louisiana,Beauregard Parish,2,1,1,1,7,0.29,0.14,0.14,0.14,0,0,0,0
Louisiana,Bienville Parish,2,2,1,3,5,0.4,0.4,0.2,0.6,0,0,0,1
Louisiana,Bossier Parish,9,6,6,6,22,0.41,0.27,0.27,0.27,0,0,0,0
Louisiana,Caddo Parish,35,25,24,30,63,0.56,0.4,0.38,0.48,1,0,0,0
Louisiana,Calcasieu Parish,17,9,9,9,42,0.4,0.21,0.21,0.21,0,0,0,0
Louisiana,Caldwell Parish,0,0,0,2,3,0.0,0.0,0.0,0.67,0,0,0,1
Louisiana,Cameron Parish,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Louisiana,Catahoula Parish,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Louisiana,Claiborne Parish,2,2,1,2,5,0.4,0.4,0.2,0.4,0,0,0,0
Louisiana,Concordia Parish,2,2,2,2,5,0.4,0.4,0.4,0.4,0,0,0,0
Louisiana,De Soto Parish,2,2,1,3,7,0.29,0.29,0.14,0.43,0,0,0,0
Louisiana,East Baton Rouge Parish,41,26,26,23,91,0.45,0.29,0.29,0.25,0,0,0,0
Louisiana,East Carroll Parish,3,3,2,1,3,1.0,1.0,0.67,0.33,1,1,1,0
Louisiana,East Feliciana Parish,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Louisiana,Evangeline Parish,2,1,1,5,8,0.25,0.12,0.12,0.62,0,0,0,1
Louisiana,Franklin Parish,4,4,1,2,6,0.67,0.67,0.17,0.33,1,1,0,0
Louisiana,Grant Parish,2,2,0,1,5,0.4,0.4,0.0,0.2,0,0,0,0
Louisiana,Iberia Parish,5,1,1,7,15,0.33,0.07,0.07,0.47,0,0,0,0
Louisiana,Iberville Parish,2,1,1,1,7,0.29,0.14,0.14,0.14,0,0,0,0
Louisiana,Jackson Parish,2,2,1,2,5,0.4,0.4,0.2,0.4,0,0,0,0
Louisiana,Jefferson Davis Parish,2,1,1,3,7,0.29,0.14,0.14,0.43,0,0,0,0
Louisiana,Jefferson Parish,38,15,15,17,124,0.31,0.12,0.12,0.14,0,0,0,0
Louisiana,LaSalle Parish,1,1,1,1,3,0.33,0.33,0.33,0.33,0,0,0,0
Louisiana,Lafayette Parish,17,9,9,14,42,0.4,0.21,0.21,0.33,0,0,0,0
Louisiana,Lafourche Parish,3,2,2,1,23,0.13,0.09,0.09,0.04,0,0,0,0
Louisiana,Lincoln Parish,6,5,5,4,10,0.6,0.5,0.5,0.4,1,1,1,0
Louisiana,Livingston Parish,1,1,1,3,17,0.06,0.06,0.06,0.18,0,0,0,0
Louisiana,Madison Parish,3,0,0,1,5,0.6,0.0,0.0,0.2,1,0,0,0
Louisiana,Morehouse Parish,4,4,3,4,8,0.5,0.5,0.38,0.5,1,1,0,1
Louisiana,Natchitoches Parish,7,5,2,4,9,0.78,0.56,0.22,0.44,1,1,0,0
Louisiana,Orleans Parish,69,22,22,38,175,0.39,0.13,0.13,0.22,0,0,0,0
Louisiana,Ouachita Parish,19,9,9,13,40,0.48,0.22,0.22,0.32,0,0,0,0
Louisiana,Plaquemines Parish,5,5,4,2,8,0.62,0.62,0.5,0.25,1,1,1,0
Louisiana,Pointe Coupee Parish,1,1,1,1,6,0.17,0.17,0.17,0.17,0,0,0,0
Louisiana,Rapides Parish,13,13,13,12,33,0.39,0.39,0.39,0.36,0,0,0,0
Louisiana,Red River Parish,0,0,0,1,2,0.0,0.0,0.0,0.5,0,0,0,1
Louisiana,Richland Parish,3,2,1,1,6,0.5,0.33,0.17,0.17,1,0,0,0
Louisiana,Sabine Parish,2,2,1,1,7,0.29,0.29,0.14,0.14,0,0,0,0
Louisiana,St. Bernard Parish,8,4,3,0,17,0.47,0.24,0.18,0.0,0,0,0,0
Louisiana,St. Charles Parish,3,3,3,0,13,0.23,0.23,0.23,0.0,0,0,0,0
Louisiana,St. Helena Parish,0,0,0,1,2,0.0,0.0,0.0,0.5,0,0,0,1
Louisiana,St. James Parish,2,0,0,2,7,0.29,0.0,0.0,0.29,0,0,0,0
Louisiana,St. John the Baptist Parish,4,3,3,2,11,0.36,0.27,0.27,0.18,0,0,0,0
Louisiana,St. Landry Parish,12,7,4,7,19,0.63,0.37,0.21,0.37,1,0,0,0
Louisiana,St. Martin Parish,1,1,1,1,11,0.09,0.09,0.09,0.09,0,0,0,0
Louisiana,St. Mary Parish,9,4,4,3,16,0.56,0.25,0.25,0.19,1,0,0,0
Louisiana,St. Tammany Parish,5,4,4,3,42,0.12,0.1,0.1,0.07,0,0,0,0
Louisiana,Tangipahoa Parish,7,6,6,8,20,0.35,0.3,0.3,0.4,0,0,0,0
Louisiana,Tensas Parish,3,3,0,0,3,1.0,1.0,0.0,0.0,1,1,0,0
Louisiana,Terrebonne Parish,5,3,3,8,21,0.24,0.14,0.14,0.38,0,0,0,0
Louisiana,Union Parish,2,2,1,1,6,0.33,0.33,0.17,0.17,0,0,0,0
Louisiana,Vermilion Parish,5,3,2,2,12,0.42,0.25,0.17,0.17,0,0,0,0
Louisiana,Vernon Parish,6,6,5,2,12,0.5,0.5,0.42,0.17,1,1,0,0
Louisiana,Washington Parish,5,3,1,5,11,0.45,0.27,0.09,0.45,0,0,0,0
Louisiana,Webster Parish,9,8,5,4,11,0.82,0.73,0.45,0.36,1,1,0,0
Louisiana,West Baton Rouge Parish,2,1,1,1,5,0.4,0.2,0.2,0.2,0,0,0,0
Louisiana,West Carroll Parish,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Louisiana,West Feliciana Parish,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Louisiana,Winn Parish,2,1,0,1,4,0.5,0.25,0.0,0.25,1,0,0,0
Maine,Androscoggin County,5,1,1,3,28,0.18,0.04,0.04,0.11,0,0,0,0
Maine,Aroostook County,6,6,2,3,24,0.25,0.25,0.08,0.12,0,0,0,0
Maine,Cumberland County,7,3,3,4,66,0.11,0.05,0.05,0.06,0,0,0,0
Maine,Franklin County,0,0,0,0,9,0.0,0.0,0.0,0.0,0,0,0,0
Maine,Hancock County,2,2,0,1,17,0.12,0.12,0.0,0.06,0,0,0,0
Maine,Kennebec County,5,1,1,2,31,0.16,0.03,0.03,0.06,0,0,0,0
Maine,Knox County,1,0,0,0,10,0.1,0.0,0.0,0.0,0,0,0,0
Maine,Lincoln County,0,0,0,1,9,0.0,0.0,0.0,0.11,0,0,0,0
Maine,Oxford County,2,2,2,3,17,0.12,0.12,0.12,0.18,0,0,0,0
Maine,Penobscot County,11,8,5,8,46,0.24,0.17,0.11,0.17,0,0,0,0
Maine,Piscataquis County,0,0,0,1,8,0.0,0.0,0.0,0.12,0,0,0,0
Maine,Sagadahoc County,1,1,1,0,8,0.12,0.12,0.12,0.0,0,0,0,0
Maine,Somerset County,1,1,0,3,17,0.06,0.06,0.0,0.18,0,0,0,0
Maine,Waldo County,0,0,0,1,8,0.0,0.0,0.0,0.12,0,0,0,0
Maine,Washington County,1,1,1,3,13,0.08,0.08,0.08,0.23,0,0,0,0
Maine,York County,5,4,4,2,40,0.12,0.1,0.1,0.05,0,0,0,0
Maryland,Allegany County,14,9,8,9,23,0.61,0.39,0.35,0.39,1,0,0,0
Maryland,Anne Arundel County,20,10,10,6,104,0.19,0.1,0.1,0.06,0,0,0,0
Maryland,Baltimore County,68,23,23,26,211,0.32,0.11,0.11,0.12,0,0,0,0
Maryland,Baltimore city,91,14,14,79,200,0.46,0.07,0.07,0.4,0,0,0,0
Maryland,Calvert County,1,1,1,0,18,0.06,0.06,0.06,0.0,0,0,0,0
Maryland,Caroline County,2,2,2,3,9,0.22,0.22,0.22,0.33,0,0,0,0
Maryland,Carroll County,1,1,1,1,38,0.03,0.03,0.03,0.03,0,0,0,0
Maryland,Cecil County,5,5,5,4,19,0.26,0.26,0.26,0.21,0,0,0,0
Maryland,Charles County,6,3,3,1,30,0.2,0.1,0.1,0.03,0,0,0,0
Maryland,Dorchester County,5,5,3,4,9,0.56,0.56,0.33,0.44,1,1,0,0
Maryland,Frederick County,15,5,5,4,61,0.25,0.08,0.08,0.07,0,0,0,0
Maryland,Garrett County,1,1,1,3,7,0.14,0.14,0.14,0.43,0,0,0,0
Maryland,Harford County,7,2,2,5,57,0.12,0.04,0.04,0.09,0,0,0,0
Maryland,Howard County,2,2,2,1,55,0.04,0.04,0.04,0.02,0,0,0,0
Maryland,Kent County,1,0,0,1,5,0.2,0.0,0.0,0.2,0,0,0,0
Maryland,Montgomery County,43,3,3,8,215,0.2,0.01,0.01,0.04,0,0,0,0
Maryland,Prince George's County,98,25,25,32,218,0.45,0.11,0.11,0.15,0,0,0,0
Maryland,Queen Anne's County,0,0,0,1,11,0.0,0.0,0.0,0.09,0,0,0,0
Maryland,Somerset County,2,1,0,3,7,0.29,0.14,0.0,0.43,0,0,0,0
Maryland,St. Mary's County,3,2,2,2,17,0.18,0.12,0.12,0.12,0,0,0,0
Maryland,Talbot County,3,3,3,2,10,0.3,0.3,0.3,0.2,0,0,0,0
Maryland,Washington County,15,4,4,11,32,0.47,0.12,0.12,0.34,0,0,0,0
Maryland,Wicomico County,8,5,5,4,19,0.42,0.26,0.26,0.21,0,0,0,0
Maryland,Worcester County,5,5,5,4,15,0.33,0.33,0.33,0.27,0,0,0,0
Massachusetts,Barnstable County,14,8,8,5,56,0.25,0.14,0.14,0.09,0,0,0,0
Massachusetts,Berkshire County,13,9,9,6,39,0.33,0.23,0.23,0.15,0,0,0,0
Massachusetts,Bristol County,48,8,8,30,125,0.38,0.06,0.06,0.24,0,0,0,0
Massachusetts,Dukes County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Massachusetts,Essex County,38,15,15,21,162,0.23,0.09,0.09,0.13,0,0,0,0
Massachusetts,Franklin County,5,3,3,2,18,0.28,0.17,0.17,0.11,0,0,0,0
Massachusetts,Hampden County,48,12,12,29,103,0.47,0.12,0.12,0.28,0,0,0,0
Massachusetts,Hampshire County,14,12,11,9,36,0.39,0.33,0.31,0.25,0,0,0,0
Massachusetts,Middlesex County,45,10,10,20,317,0.14,0.03,0.03,0.06,0,0,0,0
Massachusetts,Nantucket County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Massachusetts,Norfolk County,11,5,5,8,130,0.08,0.04,0.04,0.06,0,0,0,0
Massachusetts,Plymouth County,20,8,8,9,100,0.2,0.08,0.08,0.09,0,0,0,0
Massachusetts,Suffolk County,47,4,4,35,200,0.24,0.02,0.02,0.18,0,0,0,0
Massachusetts,Worcester County,52,18,18,30,172,0.3,0.1,0.1,0.17,0,0,0,0
Michigan,Alcona County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Alger County,1,1,1,1,3,0.33,0.33,0.33,0.33,0,0,0,0
Michigan,Allegan County,2,2,2,2,24,0.08,0.08,0.08,0.08,0,0,0,0
Michigan,Alpena County,3,1,0,1,9,0.33,0.11,0.0,0.11,0,0,0,0
Michigan,Antrim County,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Arenac County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Baraga County,2,2,0,0,2,1.0,1.0,0.0,0.0,1,1,0,0
Michigan,Barry County,0,0,0,0,11,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Bay County,11,5,5,6,26,0.42,0.19,0.19,0.23,0,0,0,0
Michigan,Benzie County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Berrien County,16,10,10,9,48,0.33,0.21,0.21,0.19,0,0,0,0
Michigan,Branch County,2,2,2,4,12,0.17,0.17,0.17,0.33,0,0,0,0
Michigan,Calhoun County,20,14,13,12,39,0.51,0.36,0.33,0.31,1,0,0,0
Michigan,Cass County,0,0,0,1,11,0.0,0.0,0.0,0.09,0,0,0,0
Michigan,Charlevoix County,0,0,0,0,13,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Cheboygan County,2,2,1,0,8,0.25,0.25,0.12,0.0,0,0,0,0
Michigan,Chippewa County,4,3,3,3,12,0.33,0.25,0.25,0.25,0,0,0,0
Michigan,Clare County,0,0,0,2,11,0.0,0.0,0.0,0.18,0,0,0,0
Michigan,Clinton County,2,2,2,1,22,0.09,0.09,0.09,0.05,0,0,0,0
Michigan,Crawford County,0,0,0,1,5,0.0,0.0,0.0,0.2,0,0,0,0
Michigan,Delta County,4,2,1,2,11,0.36,0.18,0.09,0.18,0,0,0,0
Michigan,Dickinson County,3,2,1,2,7,0.43,0.29,0.14,0.29,0,0,0,0
Michigan,Eaton County,4,3,3,2,28,0.14,0.11,0.11,0.07,0,0,0,0
Michigan,Emmet County,1,1,0,0,8,0.12,0.12,0.0,0.0,0,0,0,0
Michigan,Genesee County,64,31,31,30,130,0.49,0.24,0.24,0.23,0,0,0,0
Michigan,Gladwin County,3,3,1,2,9,0.33,0.33,0.11,0.22,0,0,0,0
Michigan,Gogebic County,3,1,0,1,7,0.43,0.14,0.0,0.14,0,0,0,0
Michigan,Grand Traverse County,2,1,1,1,16,0.12,0.06,0.06,0.06,0,0,0,0
Michigan,Gratiot County,3,3,3,2,10,0.3,0.3,0.3,0.2,0,0,0,0
Michigan,Hillsdale County,2,2,2,1,12,0.17,0.17,0.17,0.08,0,0,0,0
Michigan,Houghton County,4,2,2,3,10,0.4,0.2,0.2,0.3,0,0,0,0
Michigan,Huron County,2,2,1,2,12,0.17,0.17,0.08,0.17,0,0,0,0
Michigan,Ingham County,35,25,25,26,80,0.44,0.31,0.31,0.32,0,0,0,0
Michigan,Ionia County,2,1,1,1,13,0.15,0.08,0.08,0.08,0,0,0,0
Michigan,Iosco County,2,2,2,1,9,0.22,0.22,0.22,0.11,0,0,0,0
Michigan,Iron County,1,1,1,1,5,0.2,0.2,0.2,0.2,0,0,0,0
Michigan,Isabella County,6,2,2,2,15,0.4,0.13,0.13,0.13,0,0,0,0
Michigan,Jackson County,11,8,8,9,38,0.29,0.21,0.21,0.24,0,0,0,0
Michigan,Kalamazoo County,20,10,10,13,57,0.35,0.18,0.18,0.23,0,0,0,0
Michigan,Kalkaska County,0,0,0,1,5,0.0,0.0,0.0,0.2,0,0,0,0
Michigan,Kent County,33,5,5,15,128,0.26,0.04,0.04,0.12,0,0,0,0
Michigan,Keweenaw County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Lake County,0,0,0,2,4,0.0,0.0,0.0,0.5,0,0,0,1
Michigan,Lapeer County,4,3,3,3,24,0.17,0.12,0.12,0.12,0,0,0,0
Michigan,Leelanau County,0,0,0,0,6,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Lenawee County,4,4,4,4,23,0.17,0.17,0.17,0.17,0,0,0,0
Michigan,Livingston County,3,1,1,0,61,0.05,0.02,0.02,0.0,0,0,0,0
Michigan,Luce County,1,1,1,0,2,0.5,0.5,0.5,0.0,1,1,1,0
Michigan,Mackinac County,2,2,0,1,5,0.4,0.4,0.0,0.2,0,0,0,0
Michigan,Macomb County,66,24,24,23,215,0.31,0.11,0.11,0.11,0,0,0,0
Michigan,Manistee County,0,0,0,0,9,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Marquette County,6,2,1,2,24,0.25,0.08,0.04,0.08,0,0,0,0
Michigan,Mason County,1,1,0,0,8,0.12,0.12,0.0,0.0,0,0,0,0
Michigan,Mecosta County,3,3,3,3,11,0.27,0.27,0.27,0.27,0,0,0,0
Michigan,Menominee County,1,1,1,1,7,0.14,0.14,0.14,0.14,0,0,0,0
Michigan,Midland County,3,2,1,2,19,0.16,0.11,0.05,0.11,0,0,0,0
Michigan,Missaukee County,1,1,0,0,4,0.25,0.25,0.0,0.0,0,0,0,0
Michigan,Monroe County,0,0,0,0,38,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Montcalm County,1,1,1,6,13,0.08,0.08,0.08,0.46,0,0,0,0
Michigan,Montmorency County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Michigan,Muskegon County,19,16,16,12,42,0.45,0.38,0.38,0.29,0,0,0,0
Michigan,Newaygo County,1,1,1,1,11,0.09,0.09,0.09,0.09,0,0,0,0
Michigan,Oakland County,44,9,9,19,337,0.13,0.03,0.03,0.06,0,0,0,0
Michigan,Oceana County,2,2,1,1,7,0.29,0.29,0.14,0.14,0,0,0,0
Michigan,Ogemaw County,0,0,0,1,7,0.0,0.0,0.0,0.14,0,0,0,0
Michigan,Ontonagon County,2,2,0,1,3,0.67,0.67,0.0,0.33,1,1,0,0
Michigan,Osceola County,0,0,0,4,6,0.0,0.0,0.0,0.67,0,0,0,1
Michigan,Oscoda County,0,0,0,1,5,0.0,0.0,0.0,0.2,0,0,0,0
Michigan,Otsego County,1,0,0,1,6,0.17,0.0,0.0,0.17,0,0,0,0
Michigan,Ottawa County,2,2,2,0,53,0.04,0.04,0.04,0.0,0,0,0,0
Michigan,Presque Isle County,1,0,0,0,6,0.17,0.0,0.0,0.0,0,0,0,0
Michigan,Roscommon County,1,1,1,1,10,0.1,0.1,0.1,0.1,0,0,0,0
Michigan,Saginaw County,25,16,16,16,56,0.45,0.29,0.29,0.29,0,0,0,0
Michigan,Sanilac County,3,3,2,2,12,0.25,0.25,0.17,0.17,0,0,0,0
Michigan,Schoolcraft County,1,1,1,1,3,0.33,0.33,0.33,0.33,0,0,0,0
Michigan,Shiawassee County,4,4,4,2,17,0.24,0.24,0.24,0.12,0,0,0,0
Michigan,St. Clair County,10,7,7,8,49,0.2,0.14,0.14,0.16,0,0,0,0
Michigan,St. Joseph County,5,3,3,1,17,0.29,0.18,0.18,0.06,0,0,0,0
Michigan,Tuscola County,2,2,2,2,13,0.15,0.15,0.15,0.15,0,0,0,0
Michigan,Van Buren County,1,1,1,2,15,0.07,0.07,0.07,0.13,0,0,0,0
Michigan,Washtenaw County,36,15,15,16,100,0.36,0.15,0.15,0.16,0,0,0,0
Michigan,Wayne County,291,54,54,159,606,0.48,0.09,0.09,0.26,0,0,0,0
Michigan,Wexford County,5,3,2,2,8,0.62,0.38,0.25,0.25,1,0,0,0
Minnesota,Aitkin County,4,4,0,1,6,0.67,0.67,0.0,0.17,1,1,0,0
Minnesota,Anoka County,28,12,12,9,83,0.34,0.14,0.14,0.11,0,0,0,0
Minnesota,Becker County,5,5,2,3,10,0.5,0.5,0.2,0.3,1,1,0,0
Minnesota,Beltrami County,6,5,2,3,10,0.6,0.5,0.2,0.3,1,1,0,0
Minnesota,Benton County,4,3,3,4,9,0.44,0.33,0.33,0.44,0,0,0,0
Minnesota,Big Stone County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Minnesota,Blue Earth County,5,4,4,3,16,0.31,0.25,0.25,0.19,0,0,0,0
Minnesota,Brown County,1,1,1,0,8,0.12,0.12,0.12,0.0,0,0,0,0
Minnesota,Carlton County,2,2,2,1,7,0.29,0.29,0.29,0.14,0,0,0,0
Minnesota,Carver County,0,0,0,0,19,0.0,0.0,0.0,0.0,0,0,0,0
Minnesota,Cass County,3,3,0,1,10,0.3,0.3,0.0,0.1,0,0,0,0
Minnesota,Chippewa County,1,1,1,1,4,0.25,0.25,0.25,0.25,0,0,0,0
Minnesota,Chisago County,0,0,0,1,10,0.0,0.0,0.0,0.1,0,0,0,0
Minnesota,Clay County,4,0,0,2,13,0.31,0.0,0.0,0.15,0,0,0,0
Minnesota,Clearwater County,2,2,0,1,3,0.67,0.67,0.0,0.33,1,1,0,0
Minnesota,Cook County,1,1,1,1,2,0.5,0.5,0.5,0.5,1,1,1,1
Minnesota,Cottonwood County,1,1,0,0,4,0.25,0.25,0.0,0.0,0,0,0,0
Minnesota,Crow Wing County,3,2,2,2,16,0.19,0.12,0.12,0.12,0,0,0,0
Minnesota,Dakota County,17,4,4,4,95,0.18,0.04,0.04,0.04,0,0,0,0
Minnesota,Dodge County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Minnesota,Douglas County,1,1,1,2,9,0.11,0.11,0.11,0.22,0,0,0,0
Minnesota,Faribault County,1,1,0,0,6,0.17,0.17,0.0,0.0,0,0,0,0
Minnesota,Fillmore County,0,0,0,1,6,0.0,0.0,0.0,0.17,0,0,0,0
Minnesota,Freeborn County,3,2,2,2,10,0.3,0.2,0.2,0.2,0,0,0,0
Minnesota,Goodhue County,1,1,1,1,10,0.1,0.1,0.1,0.1,0,0,0,0
Minnesota,Grant County,2,2,0,0,2,1.0,1.0,0.0,0.0,1,1,0,0
Minnesota,Hennepin County,65,18,18,25,299,0.22,0.06,0.06,0.08,0,0,0,0
Minnesota,Houston County,1,1,1,0,5,0.2,0.2,0.2,0.0,0,0,0,0
Minnesota,Hubbard County,3,2,0,0,7,0.43,0.29,0.0,0.0,0,0,0,0
Minnesota,Isanti County,2,2,1,0,8,0.25,0.25,0.12,0.0,0,0,0,0
Minnesota,Itasca County,4,4,2,2,11,0.36,0.36,0.18,0.18,0,0,0,0
Minnesota,Jackson County,1,1,1,0,4,0.25,0.25,0.25,0.0,0,0,0,0
Minnesota,Kanabec County,2,2,1,0,4,0.5,0.5,0.25,0.0,1,1,0,0
Minnesota,Kandiyohi County,4,2,2,3,12,0.33,0.17,0.17,0.25,0,0,0,0
Minnesota,Kittson County,1,1,0,0,2,0.5,0.5,0.0,0.0,1,1,0,0
Minnesota,Koochiching County,3,3,3,1,4,0.75,0.75,0.75,0.25,1,1,1,0
Minnesota,Lac qui Parle County,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Minnesota,Lake County,1,0,0,1,3,0.33,0.0,0.0,0.33,0,0,0,0
Minnesota,Lake of the Woods County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Minnesota,Le Sueur County,1,1,1,0,6,0.17,0.17,0.17,0.0,0,0,0,0
Minnesota,Lincoln County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Minnesota,Lyon County,2,1,1,1,7,0.29,0.14,0.14,0.14,0,0,0,0
Minnesota,Mahnomen County,1,1,0,0,2,0.5,0.5,0.0,0.0,1,1,0,0
Minnesota,Marshall County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Minnesota,Martin County,2,2,1,1,6,0.33,0.33,0.17,0.17,0,0,0,0
Minnesota,McLeod County,2,2,2,1,7,0.29,0.29,0.29,0.14,0,0,0,0
Minnesota,Meeker County,2,1,0,0,6,0.33,0.17,0.0,0.0,0,0,0,0
Minnesota,Mille Lacs County,2,2,1,2,7,0.29,0.29,0.14,0.29,0,0,0,0
Minnesota,Morrison County,3,3,1,1,8,0.38,0.38,0.12,0.12,0,0,0,0
Minnesota,Mower County,5,2,2,1,11,0.45,0.18,0.18,0.09,0,0,0,0
Minnesota,Murray County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Minnesota,Nicollet County,2,2,2,1,7,0.29,0.29,0.29,0.14,0,0,0,0
Minnesota,Nobles County,3,2,2,1,6,0.5,0.33,0.33,0.17,1,0,0,0
Minnesota,Norman County,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Minnesota,Olmsted County,7,2,2,3,33,0.21,0.06,0.06,0.09,0,0,0,0
Minnesota,Otter Tail County,6,5,1,4,17,0.35,0.29,0.06,0.24,0,0,0,0
Minnesota,Pennington County,1,1,1,1,5,0.2,0.2,0.2,0.2,0,0,0,0
Minnesota,Pine County,4,4,1,0,8,0.5,0.5,0.12,0.0,1,1,0,0
Minnesota,Pipestone County,1,0,0,0,5,0.2,0.0,0.0,0.0,0,0,0,0
Minnesota,Polk County,3,2,1,0,10,0.3,0.2,0.1,0.0,0,0,0,0
Minnesota,Pope County,1,1,0,0,4,0.25,0.25,0.0,0.0,0,0,0,0
